muni,municode,uf,party,male,occ,edu,yob,votes,elected,valid.votes,coal.votes,pctVV,treat,lat,long,ran.prior,incumbent,log.valid.votes,prior.pctVV,party.prior.pctVV,elec.year,log.total.assets,gini_2000,pt_pres_1998,income_2000,psdb_2000,pt_2000,hdi_2000,time.since.app,num.apps,log.num.apps,edu.scale,match.party,uf.ba,uf.sp,uf.mg,uf.rs,match.num.apps,match.time.since.app
CORONEL MURTA,43893.0,MG,PP,1.0,Other,"More than Primary, Less than Superior",1963.0,172,0.0,16865.0,1912.0,3.0,0.0,-16.614722222222223,-42.18055555555555,1.0,0.0,9.732995747495751,2.9911231184870704,32.86375916634504,2008.0,8.006700845440367,0.5569999814033508,0.05958156458459673,95.0530014038086,0.0,0.0,0.6729999780654907,3888.0,2,0.6931471805599453,2.0,PP,0.0,0.0,1.0,0.0,medium,highest
CORONEL MURTA,43893.0,MG,PP,1.0,Other,Less than Primary,1963.0,155,0.0,5182.0,1703.0,2.9911231184870704,0.0,-16.614722222222223,-42.18055555555555,0.0,0.0,8.552946361122055,0.0,24.231578947368423,2004.0,0.0,0.5569999814033508,0.05958156458459673,95.0530014038086,0.0,0.0,0.6729999780654907,3888.0,2,0.6931471805599453,1.0,PP,0.0,0.0,1.0,0.0,medium,highest
CORONEL PACHECO,43915.0,MG,PSDB,1.0,Blue collar,"More than Primary, Less than Superior",1963.0,62,0.0,1831.0,208.0,3.386127799016931,0.0,-21.588055555555556,-43.25611111111111,1.0,0.0,7.5126175446745105,2.6785714285714284,17.436974789915965,2004.0,0.0,0.5040000081062317,0.18964836033188462,184.15199279785156,0.14653292629742695,0.0,0.7360000014305115,2699.0,1,0.0,2.0,PSDB,0.0,0.0,1.0,0.0,low,low
CORONEL PACHECO,43915.0,MG,PSL,1.0,Media,"More than Primary, Less than Superior",1963.0,44,0.0,6054.0,587.0,2.11,0.0,-21.588055555555556,-43.25611111111111,1.0,0.0,8.708474489581665,3.386127799016931,0.0,2008.0,10.968215530759236,0.5040000081062317,0.18964836033188462,184.15199279785156,0.14653292629742695,0.0,0.7360000014305115,2699.0,1,0.0,2.0,PSL,0.0,0.0,1.0,0.0,low,low
CORONEL XAVIER CHAVES,43931.0,MG,PT,1.0,None,Less than Primary,1960.0,54,1.0,6415.0,2606.0,2.42,1.0,-21.023888888888887,-44.222500000000004,1.0,0.0,8.766394277049736,1.7964071856287425,14.72055888223553,2008.0,10.714439990727769,0.47600001096725464,0.20435855263157895,149.7519989013672,0.65875,0.0,0.7310000061988831,3755.0,1,0.0,1.0,PT,0.0,0.0,1.0,0.0,low,high
CRISOLITA,41963.0,MG,PMDB,1.0,Other,"More than Primary, Less than Superior",1962.0,57,0.0,3156.0,636.0,1.8060836501901139,1.0,-17.247777777777777,-40.92611111111111,0.0,0.0,8.057060681965766,0.0,6.027164685908319,2004.0,0.0,0.6570000052452087,0.11936116559260297,90.53800201416016,0.3051020408163265,0.0,0.5860000252723694,2874.0,1,0.0,2.0,PMDB,0.0,0.0,1.0,0.0,low,low
CRISTALIA,44059.0,MG,PL,0.0,Education,"More than Primary, Less than Superior",1955.0,212,1.0,3148.0,1378.0,6.734434561626429,0.0,-16.709444444444443,-42.85138888888889,1.0,1.0,8.054522609537294,9.125475285171103,9.632446134347274,2004.0,0.0,0.5699999928474426,0.06829419035846725,69.13099670410156,0.0,0.0,0.6470000147819519,3003.0,2,0.6931471805599453,2.0,PL,0.0,0.0,1.0,0.0,medium,low
CRISTIANO OTONI,44075.0,MG,PT,1.0,Agriculture,"More than Primary, Less than Superior",1970.0,122,1.0,9902.0,4061.0,3.49,1.0,-20.831944444444446,-43.805277777777775,1.0,1.0,9.200492035921368,7.183364839319471,27.7882797731569,2008.0,10.980212041446208,0.5080000162124634,0.22036428784711853,155.15899658203125,0.0,0.5284487385936661,0.7379999756813049,2699.0,1,0.0,2.0,PT,0.0,0.0,1.0,0.0,low,low
CRISTINA,44091.0,MG,PSC,1.0,Other,Some Superior or More,1961.0,86,0.0,13335.0,979.0,1.43,1.0,-22.209722222222222,-45.26277777777778,0.0,0.0,9.498147436616115,0.0,0.0,2008.0,11.002116507732017,0.550000011920929,0.09587292582612396,171.7429962158203,0.0,0.0,0.7279999852180481,3755.0,2,0.6931471805599453,3.0,PSC,0.0,0.0,1.0,0.0,medium,high
CRUZÍLIA,44156.0,MG,PMDB,1.0,Agriculture,"More than Primary, Less than Superior",1974.0,41,0.0,26569.0,2610.0,0.45,0.0,-21.83861111111111,-44.80833333333333,0.0,0.0,10.187500401613525,0.0,1.9646365422396856,2008.0,8.853808274977197,0.5440000295639038,0.2315375624269472,189.5659942626953,0.0694545833767859,0.28991552820940664,0.7450000047683716,1181.0,5,1.6094379124341003,2.0,PMDB,0.0,0.0,1.0,0.0,high,lowest
CRUZÍLIA,44156.0,MG,PSDB,1.0,Government,Less than Primary,1959.0,158,0.0,26569.0,2244.0,1.74,0.0,-21.83861111111111,-44.80833333333333,1.0,0.0,10.187500401613525,1.3998035363457761,8.337426326129666,2008.0,10.657282884047461,0.5440000295639038,0.2315375624269472,189.5659942626953,0.0694545833767859,0.28991552820940664,0.7450000047683716,1181.0,5,1.6094379124341003,1.0,PSDB,0.0,0.0,1.0,0.0,high,lowest
CURVELO,44172.0,MG,PT,1.0,White collar,"More than Primary, Less than Superior",1957.0,486,0.0,76876.0,8849.0,1.22,1.0,-18.760833333333334,-44.42916666666667,1.0,0.0,11.249949013154295,1.5950272679293966,15.797806837506597,2008.0,11.156264806643742,0.5529999732971191,0.13139400004548865,210.1540069580078,0.0,0.0,0.7549999952316284,3755.0,1,0.0,2.0,PT,0.0,0.0,1.0,0.0,low,high
DATAS,44199.0,MG,PP,1.0,Government,Less than Primary,1958.0,96,0.0,3007.0,413.0,3.192550714998337,0.0,-18.44638888888889,-43.65833333333333,1.0,1.0,8.008698182988528,4.522417153996101,17.309941520467838,2004.0,0.0,0.6039999723434448,0.10606060606060606,103.56700134277344,0.2732716385410996,0.0,0.6940000057220459,3381.0,2,0.6931471805599453,1.0,PP,0.0,0.0,1.0,0.0,medium,high
DIAMANTINA,44318.0,MG,PSC,1.0,White collar,Less than Primary,1938.0,160,0.0,71015.0,2676.0,0.64,1.0,-18.240555555555556,-43.60611111111111,1.0,0.0,11.170646401315228,0.6599898463100567,0.396916970508146,2008.0,11.089325306386465,0.6290000081062317,0.10793125764003739,213.02099609375,0.02199246784623037,0.07002771264122788,0.7480000257492065,3755.0,1,0.0,1.0,PSC,0.0,0.0,1.0,0.0,low,high
DIVISÓPOLIS,40142.0,MG,PDT,1.0,Agriculture,Some Superior or More,1960.0,94,0.0,12682.0,228.0,2.12,0.0,-15.720833333333333,-41.00055555555556,1.0,1.0,9.447938944259977,8.400378608613346,0.0,2008.0,11.289794413577894,0.5410000085830688,0.018070875381365877,97.50700378417969,0.0,0.0,0.6050000190734863,1181.0,1,0.0,3.0,PDT,0.0,0.0,1.0,0.0,low,lowest
DORES DO INDAIÁ,44636.0,MG,PSC,1.0,White collar,"More than Primary, Less than Superior",1962.0,113,0.0,26636.0,2207.0,1.24,1.0,-19.466666666666665,-45.6,1.0,0.0,10.190018963230512,1.134717527764365,9.005311443746983,2008.0,11.849404844423074,0.5609999895095825,0.10095053687731033,239.37100219726562,0.03327156334231806,0.0,0.7519999742507935,3841.0,1,0.0,2.0,PSC,0.0,0.0,1.0,0.0,low,highest
ELÓI MENDES,44717.0,MG,PMDB,1.0,Blue collar,"More than Primary, Less than Superior",1963.0,223,0.0,39371.0,3302.0,1.54,0.0,-21.610000000000003,-45.56527777777777,1.0,0.0,10.580784783666008,2.0177756425654576,5.028425014012331,2008.0,0.0,0.5419999957084656,0.10087687513587941,271.9909973144531,0.0,0.0,0.7680000066757202,3755.0,3,1.0986122886681098,2.0,PMDB,0.0,0.0,1.0,0.0,medium,high
ELOI MENDES,44717.0,MG,PL,1.0,Other,"More than Primary, Less than Superior",1963.0,252,0.0,12489.0,1890.0,2.0177756425654576,0.0,-21.610000000000003,-45.56527777777777,1.0,1.0,9.432603535863086,2.7474962332712933,18.080297793140122,2004.0,0.0,0.5419999957084656,0.10087687513587941,271.9909973144531,0.0,0.0,0.7680000066757202,3755.0,3,1.0986122886681098,2.0,PL,0.0,0.0,1.0,0.0,medium,high
EWBANK DA CÂMARA,44997.0,MG,PP,1.0,Agriculture,"More than Primary, Less than Superior",1963.0,64,0.0,8785.0,543.0,2.13,0.0,-21.550833333333333,-43.51,0.0,0.0,9.080801000621198,0.0,24.34259954921112,2008.0,0.0,0.4729999899864197,0.26145038167938933,168.23800659179688,0.0,0.0,0.7149999737739563,1981.0,1,0.0,2.0,PP,0.0,0.0,1.0,0.0,low,lowest
FELIXLANDIA,45136.0,MG,PSC,1.0,White collar,Some Superior or More,1963.0,75,0.0,7846.0,711.0,0.9559010960999235,0.0,-18.755555555555556,-44.89861111111111,0.0,0.0,8.967759126769497,0.0,0.0,2004.0,0.0,0.5550000071525574,0.09232970177176186,150.2570037841797,0.0,0.0,0.7300000190734863,3481.0,3,1.0986122886681098,3.0,PSC,0.0,0.0,1.0,0.0,medium,high
FERNANDES TOURINHO,45152.0,MG,PMDB,1.0,Other,"More than Primary, Less than Superior",1953.0,148,1.0,1703.0,1035.0,8.690546095126248,0.0,-19.149722222222223,-42.080000000000005,1.0,1.0,7.440146680662688,6.9197795468462955,50.70422535211268,2004.0,0.0,0.5659999847412109,0.06562380770698206,121.73699951171875,0.45085066162570886,0.0,0.671999990940094,2496.0,2,0.6931471805599453,2.0,PMDB,0.0,0.0,1.0,0.0,medium,low
FERVEDOURO,40207.0,MG,PTB,1.0,None,Less than Primary,1946.0,70,0.0,18907.0,1304.0,1.06,0.0,-20.725555555555555,-42.278888888888886,1.0,0.0,9.847287502847928,1.5746537658888258,4.799848226143047,2008.0,7.601402334583733,0.5540000200271606,0.08162590879048248,136.19200134277344,0.47712519319938174,0.0,0.6859999895095825,771.0,3,1.0986122886681098,1.0,PTB,0.0,0.0,1.0,0.0,medium,lowest
FORMIGA,45217.0,MG,PMDB,1.0,Other,"More than Primary, Less than Superior",1954.0,1654,1.0,116896.0,8784.0,4.02,1.0,-20.45583333333333,-45.44416666666666,1.0,1.0,11.669039929595009,3.6689713634798276,11.547325756973695,2008.0,10.34177474101152,0.5289999842643738,0.11948172142526609,254.875,0.0,0.0,0.7929999828338623,3755.0,4,1.3862943611198906,2.0,PMDB,0.0,0.0,1.0,0.0,high,high
FORMIGA,45217.0,MG,PMDB,1.0,Other,Less than Primary,1954.0,1385,1.0,37749.0,9239.0,3.6689713634798276,1.0,-20.45583333333333,-45.44416666666666,1.0,1.0,10.538714264260078,1.9451967036487,7.917649456917387,2004.0,0.0,0.5289999842643738,0.11948172142526609,254.875,0.0,0.0,0.7929999828338623,3755.0,4,1.3862943611198906,1.0,PMDB,0.0,0.0,1.0,0.0,high,high
FREI GASPAR,45357.0,MG,PDT,1.0,White collar,"More than Primary, Less than Superior",1954.0,41,0.0,3056.0,1139.0,1.3416230366492148,0.0,-18.066111111111113,-41.430277777777775,0.0,0.0,8.024862150286411,0.0,7.295960428689201,2004.0,0.0,0.5680000185966492,0.11444384931262275,83.94499969482422,0.0,0.0,0.6209999918937683,2496.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,1.0,0.0,medium,low
FRONTEIRA,45390.0,MG,PSDB,1.0,White collar,"More than Primary, Less than Superior",1966.0,364,1.0,9551.0,1204.0,4.02,1.0,-20.274444444444445,-49.21888888888889,1.0,1.0,9.164401140034737,6.796717758166899,25.499303297724104,2008.0,6.90875477931522,0.5130000114440918,0.150384193194292,262.625,0.36893203883495146,0.0,0.7940000295639038,3888.0,1,0.0,2.0,PSDB,0.0,0.0,1.0,0.0,low,highest
FRONTEIRA,45390.0,MG,PSDB,1.0,White collar,"More than Primary, Less than Superior",1966.0,439,1.0,6459.0,1899.0,6.796717758166899,1.0,-20.274444444444445,-49.21888888888889,1.0,1.0,8.773229786032473,3.0354131534569984,15.463743676222597,2004.0,0.0,0.5130000114440918,0.150384193194292,262.625,0.36893203883495146,0.0,0.7940000295639038,3888.0,1,0.0,2.0,PSDB,0.0,0.0,1.0,0.0,low,highest
FRONTEIRA,45390.0,MG,PP,0.0,None,Less than Primary,1968.0,284,1.0,6459.0,1118.0,4.396965474531661,0.0,-20.284722222222225,-49.19194444444444,1.0,1.0,8.773229786032473,3.57504215851602,1.5177065767284992,2004.0,0.0,0.5130000114440918,0.150384193194292,262.625,0.36893203883495146,0.0,0.7940000295639038,3755.0,2,0.6931471805599453,1.0,PP,0.0,0.0,1.0,0.0,medium,high
FRONTEIRA,45390.0,MG,PP,0.0,None,"More than Primary, Less than Superior",1968.0,317,1.0,9551.0,2771.0,3.5,0.0,-20.284722222222225,-49.19194444444444,1.0,1.0,9.164401140034737,4.396965474531661,12.41678278371265,2008.0,0.0,0.5130000114440918,0.150384193194292,262.625,0.36893203883495146,0.0,0.7940000295639038,3755.0,2,0.6931471805599453,2.0,PP,0.0,0.0,1.0,0.0,medium,high
GUARACIAMA,42188.0,MG,PSL,1.0,Blue collar,"More than Primary, Less than Superior",1975.0,40,0.0,12932.0,491.0,0.89,0.0,-17.014166666666668,-43.67166666666667,0.0,0.0,9.467460138845324,0.0,0.0,2008.0,0.0,0.5540000200271606,0.08992601024473534,101.13700103759766,0.30697674418604654,0.0,0.6890000104904175,3481.0,2,0.6931471805599453,2.0,PSL,0.0,0.0,1.0,0.0,medium,high
GUIDOVAL,45756.0,MG,PT,1.0,Education,Some Superior or More,1963.0,53,0.0,4850.0,592.0,1.0927835051546393,0.0,-21.15222222222222,-42.78388888888889,0.0,0.0,8.48673398393153,0.0,4.335130278526505,2004.0,0.0,0.5720000267028809,0.11855760773966578,202.61000061035156,0.24186279419128692,0.0,0.7360000014305115,3755.0,3,1.0986122886681098,3.0,PT,0.0,0.0,1.0,0.0,medium,high
GUIDOVAL,45756.0,MG,PFL,1.0,Blue collar,Less than Primary,1951.0,75,0.0,4850.0,655.0,1.5463917525773196,0.0,-21.15361111111111,-42.794999999999995,1.0,0.0,8.48673398393153,2.403414195867026,13.319856244384546,2004.0,0.0,0.5720000267028809,0.11855760773966578,202.61000061035156,0.24186279419128692,0.0,0.7360000014305115,3755.0,3,1.0986122886681098,1.0,PFL,0.0,0.0,1.0,0.0,medium,high
GUIDOVAL,45756.0,MG,PV,1.0,Government,"More than Primary, Less than Superior",1951.0,120,0.0,9576.0,1250.0,2.17,0.0,-21.15361111111111,-42.794999999999995,1.0,0.0,9.16701524723781,1.5463917525773196,5.938144329896907,2008.0,0.0,0.5720000267028809,0.11855760773966578,202.61000061035156,0.24186279419128692,0.0,0.7360000014305115,3755.0,3,1.0986122886681098,2.0,PV,0.0,0.0,1.0,0.0,medium,high
IBIA,45896.0,MG,PSDB,1.0,White collar,"More than Primary, Less than Superior",1967.0,241,1.0,12883.0,2466.0,1.8706822944966235,0.0,-19.491111111111113,-46.549166666666665,0.0,0.0,9.463663891791525,0.0,11.341933322164516,2004.0,0.0,0.5009999871253967,0.1679790026246719,385.4469909667969,0.3822491510753046,0.0,0.796999990940094,3849.0,4,1.3862943611198906,2.0,PSDB,0.0,0.0,1.0,0.0,high,highest
IBIÁ,45896.0,MG,PP,1.0,None,Less than Primary,1951.0,261,0.0,40243.0,17700.0,1.86,1.0,-19.75111111111111,-46.378055555555555,0.0,0.0,10.602691354678605,0.0,1.7232011177520763,2008.0,12.685410698175234,0.5009999871253967,0.1679790026246719,385.4469909667969,0.3822491510753046,0.0,0.796999990940094,3888.0,1,0.0,1.0,PP,0.0,0.0,1.0,0.0,low,highest
IBIRACATU,42200.0,MG,PR,0.0,Government,Some Superior or More,1973.0,102,0.0,10990.0,5645.0,2.59,0.0,-15.516111111111112,-44.168055555555554,1.0,0.0,9.304741047397666,1.2586532410320956,19.666456891126494,2008.0,11.002116507732017,0.652999997138977,0.09835669405509909,61.926998138427734,0.0,0.0,0.6150000095367432,573.0,1,0.0,3.0,minor party,0.0,0.0,1.0,0.0,low,lowest
IBITIURA DE MINAS,45977.0,MG,PPS,1.0,White collar,"More than Primary, Less than Superior",1951.0,39,0.0,2238.0,511.0,1.742627345844504,0.0,-23.060555555555556,-46.43944444444444,1.0,0.0,7.71333788887187,2.956298200514139,0.0,2004.0,0.0,0.5099999904632568,0.06298850574712643,253.74000549316406,0.41206769683590877,0.0,0.7749999761581421,3755.0,3,1.0986122886681098,2.0,PPS,0.0,0.0,1.0,0.0,medium,high
ICARAÍ DE MINAS,40240.0,MG,PPS,1.0,White collar,Some Superior or More,1969.0,270,1.0,15628.0,5983.0,4.98,0.0,-16.21944444444444,-44.90277777777778,0.0,0.0,9.656819456174961,0.0,20.62205466540999,2008.0,9.61587214452889,0.6909999847412109,0.0409018644312762,66.94499969482422,0.0,0.0,0.6499999761581421,1342.0,3,1.0986122886681098,3.0,PPS,0.0,0.0,1.0,0.0,medium,lowest
IGARATINGA,46035.0,MG,PDT,1.0,Other,Less than Primary,1973.0,57,0.0,16022.0,6556.0,1.03,1.0,-19.952777777777776,-44.709722222222226,0.0,0.0,9.681718056775063,0.0,0.0,2008.0,0.0,0.46799999475479126,0.09043399227448307,192.53900146484375,0.0,0.0,0.7390000224113464,2593.0,2,0.6931471805599453,1.0,PDT,0.0,0.0,1.0,0.0,medium,low
IGUATAMA,46051.0,MG,PRP,1.0,Government,Some Superior or More,1958.0,224,1.0,5788.0,1332.0,3.8700760193503805,0.0,-20.179722222222225,-45.70666666666667,0.0,0.0,8.663542087751374,0.0,0.0,2004.0,0.0,0.5640000104904175,0.2159090909090909,260.7330017089844,0.0,0.0,0.7860000133514404,3580.0,1,0.0,3.0,minor party,0.0,0.0,1.0,0.0,low,high
IGUATAMA,46051.0,MG,PSDB,1.0,White collar,Some Superior or More,1958.0,180,0.0,16683.0,1946.0,3.14,0.0,-20.179722222222225,-45.70666666666667,1.0,1.0,9.722145515855674,3.8700760193503805,10.884588804422943,2008.0,11.332605024606554,0.5640000104904175,0.2159090909090909,260.7330017089844,0.0,0.0,0.7860000133514404,3580.0,1,0.0,3.0,PSDB,0.0,0.0,1.0,0.0,low,high
IGUATAMA,46051.0,MG,PT,1.0,White collar,Less than Primary,1973.0,75,0.0,16683.0,268.0,1.31,0.0,-20.176944444444445,-45.708333333333336,0.0,0.0,9.722145515855674,0.0,12.508638562543192,2008.0,0.0,0.5640000104904175,0.2159090909090909,260.7330017089844,0.0,0.0,0.7860000133514404,1181.0,4,1.3862943611198906,1.0,PT,0.0,0.0,1.0,0.0,high,lowest
ILICÍNEA,46094.0,MG,PSDB,1.0,Politician,"More than Primary, Less than Superior",1941.0,140,0.0,21019.0,941.0,1.91,1.0,-20.944166666666668,-45.83083333333334,1.0,1.0,9.95318206955998,2.4644392987098906,12.68607343698313,2008.0,11.695255355062795,0.5189999938011169,0.13503165954940363,229.24000549316406,0.0,0.28119777158774373,0.7580000162124634,3755.0,2,0.6931471805599453,2.0,PSDB,0.0,0.0,1.0,0.0,medium,high
IPATINGA,46256.0,MG,PT,1.0,White collar,"More than Primary, Less than Superior",1966.0,1154,0.0,386191.0,23582.0,0.86,0.0,-19.44361111111111,-42.55583333333333,0.0,0.0,12.864087344717438,0.0,21.774035303251345,2008.0,11.92371636583374,0.5580000281333923,0.30641001109792965,307.7049865722656,0.022613720293695964,0.35824245847272307,0.8059999942779541,2496.0,10,2.302585092994046,2.0,PT,0.0,0.0,1.0,0.0,high,low
ITABIRA,46337.0,MG,PTB,1.0,Other,"More than Primary, Less than Superior",1951.0,84,0.0,198316.0,5264.0,0.12,0.0,-19.4375,-43.112500000000004,1.0,0.0,12.197616997082513,0.01818512456810329,7.694690337620841,2008.0,0.0,0.5600000023841858,0.22084597484461987,264.52099609375,0.0,0.37078320854715235,0.7979999780654907,3755.0,2,0.6931471805599453,2.0,PTB,0.0,0.0,1.0,0.0,medium,high
ITABIRA,46337.0,MG,PSB,0.0,None,"More than Primary, Less than Superior",1947.0,69,0.0,198316.0,5870.0,0.1,0.0,-19.647222222222222,-43.225,1.0,0.0,12.197616997082513,0.12552778728745864,2.8088880194323536,2008.0,0.0,0.5600000023841858,0.22084597484461987,264.52099609375,0.0,0.37078320854715235,0.7979999780654907,1181.0,17,2.833213344056216,2.0,PSB,0.0,0.0,1.0,0.0,high,lowest
ITAMBACURI,46531.0,MG,PL,1.0,Blue collar,"More than Primary, Less than Superior",1952.0,159,0.0,11287.0,1696.0,1.4087002746522548,0.0,-18.0425,-41.66555555555556,1.0,0.0,9.331406899955626,1.3727359389895137,24.842707340324118,2004.0,0.0,0.6499999761581421,0.08797480810864003,152.95599365234375,0.0,0.0,0.6660000085830688,2496.0,1,0.0,2.0,PL,0.0,0.0,1.0,0.0,low,low
ITAMONTE,46590.0,MG,PFL,1.0,White collar,Some Superior or More,1953.0,846,1.0,15150.0,8121.0,9.61,0.0,-22.272499999999997,-44.85305555555556,0.0,0.0,9.625755810937516,0.0,9.546044098573281,2008.0,13.234668324584515,0.5580000281333923,0.11507790455158876,236.17999267578125,0.0,0.007369027058146229,0.7919999957084656,3755.0,3,1.0986122886681098,3.0,PFL,0.0,0.0,1.0,0.0,medium,high
JAPONVAR,42269.0,MG,PDT,0.0,Other,"More than Primary, Less than Superior",1977.0,54,0.0,4687.0,1285.0,1.1521228931085983,1.0,-16.001666666666665,-44.27444444444444,0.0,0.0,8.452547997922705,0.0,9.382566585956416,2004.0,0.0,0.6000000238418579,0.028619885520457918,61.09299850463867,0.0,0.005178472350656557,0.6179999709129333,3381.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,1.0,0.0,medium,high
JOANÉSIA,47210.0,MG,PHS,1.0,White collar,"More than Primary, Less than Superior",1963.0,4,0.0,11023.0,257.0,0.1,0.0,-19.17666666666667,-42.68388888888889,0.0,0.0,9.307739277963316,0.0,5.621859296482412,2008.0,11.026808713825016,0.5109999775886536,0.09660476458450572,115.69999694824219,0.0,0.0,0.6819999814033508,573.0,1,0.0,2.0,minor party,0.0,0.0,1.0,0.0,low,lowest
JOSE GONCALVES DE MINAS,42307.0,MG,PMDB,1.0,Agriculture,Less than Primary,1957.0,25,0.0,2248.0,218.0,1.112099644128114,0.0,-16.908055555555553,-42.605000000000004,1.0,0.0,7.717796211013582,4.7181372549019605,10.60049019607843,2004.0,0.0,0.47699999809265137,0.027951452739977935,95.13999938964844,0.6097830084589922,0.0,0.6460000276565552,3381.0,1,0.0,1.0,PMDB,0.0,0.0,1.0,0.0,low,high
JUIZ DE FORA,47333.0,MG,PFL,1.0,White collar,"More than Primary, Less than Superior",1968.0,2143,0.0,439481.0,40266.0,0.75,0.0,-21.7525,-43.334722222222226,1.0,0.0,12.993349764228629,0.6508492258569317,4.715989472602685,2008.0,10.052723603908412,0.5770000219345093,0.3200707837675424,419.3970031738281,0.0,0.047853581417973974,0.828000009059906,3888.0,6,1.791759469228055,2.0,PFL,0.0,0.0,1.0,0.0,high,highest
JUIZ DE FORA,47333.0,MG,PRP,1.0,Government,"More than Primary, Less than Superior",1968.0,1647,0.0,253054.0,33002.0,0.6508492258569317,0.0,-21.7525,-43.334722222222226,0.0,0.0,12.44135818367003,0.0,0.0,2004.0,0.0,0.5770000219345093,0.3200707837675424,419.3970031738281,0.0,0.047853581417973974,0.828000009059906,3888.0,6,1.791759469228055,2.0,minor party,0.0,0.0,1.0,0.0,high,highest
JUIZ DE FORA,47333.0,MG,PMN,1.0,Blue collar,Less than Primary,1963.0,1018,0.0,253054.0,24933.0,0.40228567815565064,0.0,-21.735833333333336,-43.33833333333334,1.0,0.0,12.44135818367003,0.4692156768074021,6.728350897830372,2004.0,0.0,0.5770000219345093,0.3200707837675424,419.3970031738281,0.0,0.047853581417973974,0.828000009059906,2786.0,10,2.302585092994046,1.0,PMN,0.0,0.0,1.0,0.0,high,low
JUIZ DE FORA,47333.0,MG,PP,1.0,Blue collar,"More than Primary, Less than Superior",1963.0,422,0.0,439481.0,25994.0,0.15,0.0,-21.735833333333336,-43.33833333333334,1.0,0.0,12.993349764228629,0.40228567815565064,3.1641467829000924,2008.0,0.0,0.5770000219345093,0.3200707837675424,419.3970031738281,0.0,0.047853581417973974,0.828000009059906,2786.0,10,2.302585092994046,2.0,PP,0.0,0.0,1.0,0.0,high,low
LAGOA DA PRATA,47430.0,MG,PSDB,1.0,Media,"More than Primary, Less than Superior",1962.0,113,0.0,21553.0,3010.0,0.5242889620934441,0.0,-20.004166666666666,-45.55,0.0,0.0,9.978270296979813,0.0,1.5208910499236727,2004.0,0.0,0.5180000066757202,0.1762980474564399,251.552001953125,0.0,0.37010177592813875,0.7630000114440918,2422.0,3,1.0986122886681098,2.0,PSDB,0.0,0.0,1.0,0.0,medium,low
LIMA DUARTE,47716.0,MG,PV,1.0,Education,Some Superior or More,1981.0,405,1.0,11194.0,2341.0,3.95,0.0,-21.841944444444444,-43.7925,1.0,0.0,9.323133199451306,2.2238539809084235,0.4615545998111822,2008.0,10.12667110305036,0.527999997138977,0.23698945981554678,186.51600646972656,0.22002774830653718,0.0,0.7390000224113464,771.0,6,1.791759469228055,3.0,PV,0.0,0.0,1.0,0.0,high,lowest
